_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,brand_name
6020cbce0a7214ad25000140,,,2021-02-08T05:27:42.778000Z,2021-02-08T05:27:42.778000Z,,2021-02-08T05:27:42.778000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021804a0a720f05a8000019,,,2021-02-08T18:17:46.021000Z,2021-02-08T18:17:46.021000Z,,2021-02-08T18:17:46.021000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602198e50a720f05a8000027,,,2021-02-08T20:02:45.630000Z,2021-02-08T20:02:45.630000Z,,2021-02-08T20:02:45.630000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602145ae0a720f0573000007,,,2021-02-08T14:07:42.418000Z,2021-02-08T14:07:42.418000Z,,2021-02-08T14:07:42.418000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602176c90a7214d8e9000028,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-08T17:37:13.000000Z,2021-02-08T17:37:13.000000Z,2021-02-08T17:37:13.000000Z,2021-02-08T17:37:13.000000Z,2021-02-08T17:37:13.000000Z,25,2021-03-08T17:37:13.000000Z,1,FINISHED,1,6021768799409b11fcf8987f,
602116ce0a7214ad2500015e,,,2021-02-08T10:47:42.408000Z,2021-02-08T10:47:42.408000Z,,2021-02-08T10:47:42.408000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021ca1c0a720f05a8000039,,,2021-02-08T23:32:44.626000Z,2021-02-08T23:32:44.626000Z,,2021-02-08T23:32:44.626000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6020faae0a7214ad25000152,,,2021-02-08T08:47:42.132000Z,2021-02-08T08:47:42.132000Z,,2021-02-08T08:47:42.132000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602160a30a720f05c0000001,,,2021-02-08T16:02:43.085000Z,2021-02-08T16:02:43.085000Z,2021-02-08T16:02:51.310000Z,2021-02-08T16:02:43.085000Z,,,,,PENDING,,54ca99a9e4b0b11b4f7d6dc5,
6020a0720a720f053c000173,,,2021-02-08T02:22:42.447000Z,2021-02-08T02:22:42.447000Z,,2021-02-08T02:22:42.447000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6020f0220a7214ad25000150,,,2021-02-08T08:02:42.609000Z,2021-02-08T08:02:42.609000Z,,2021-02-08T08:02:42.609000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60214de60a720f057300000b,,,2021-02-08T14:42:46.580000Z,2021-02-08T14:42:46.580000Z,,2021-02-08T14:42:46.580000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021f05f0a720f05a8000062,,,2021-02-09T02:15:59.511000Z,2021-02-09T02:15:59.511000Z,,2021-02-09T02:15:59.511000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021d37b0a720f05a800003c,,,2021-02-09T00:12:43.796000Z,2021-02-09T00:12:43.796000Z,,2021-02-09T00:12:43.796000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021ed3c0a720f05a800005f,,,2021-02-09T02:02:36.332000Z,2021-02-09T02:02:36.332000Z,,2021-02-09T02:02:36.332000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022f4e60a7214d8e9000112,,,2021-02-09T20:47:34.477000Z,2021-02-09T20:47:34.477000Z,,2021-02-09T20:47:34.477000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021ed890a720f05a8000060,,,2021-02-09T02:03:53.412000Z,2021-02-09T02:03:53.412000Z,,2021-02-09T02:03:53.412000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022b0ef0a7214d8e90000f3,,,2021-02-09T15:57:35.475000Z,2021-02-09T15:57:35.475000Z,,2021-02-09T15:57:35.475000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022d8c90a720f05a80000e7,,,2021-02-09T18:47:37.677000Z,2021-02-09T18:47:37.677000Z,,2021-02-09T18:47:37.677000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60231cbd0a720f05a8000108,,,2021-02-09T23:37:33.799000Z,2021-02-09T23:37:33.799000Z,,2021-02-09T23:37:33.799000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60227c330a720f05a800009c,,,2021-02-09T12:12:35.261000Z,2021-02-09T12:12:35.261000Z,,2021-02-09T12:12:35.261000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021efe50a7214d8e9000081,,,2021-02-09T02:13:57.436000Z,2021-02-09T02:13:57.436000Z,,2021-02-09T02:13:57.436000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022e8000a720f05a80000ef,,,2021-02-09T19:52:32.875000Z,2021-02-09T19:52:32.875000Z,,2021-02-09T19:52:32.875000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022c1580a7214d8e90000ff,,,2021-02-09T17:07:36.013000Z,2021-02-09T17:07:36.013000Z,,2021-02-09T17:07:36.013000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602213e70a720f05a8000071,,,2021-02-09T04:47:35.216000Z,2021-02-09T04:47:35.216000Z,,2021-02-09T04:47:35.216000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6023216c0a720f05a800010a,,,2021-02-09T23:57:32.242000Z,2021-02-09T23:57:32.242000Z,,2021-02-09T23:57:32.242000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021d63a0a7214d8e9000058,,,2021-02-09T00:24:26.044000Z,2021-02-09T00:24:26.044000Z,,2021-02-09T00:24:26.044000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60223a950a7214d8e90000a2,,,2021-02-09T07:32:37.134000Z,2021-02-09T07:32:37.134000Z,,2021-02-09T07:32:37.134000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602299b40a720f05a80000bc,5,All-receipts receipt bonus,2021-02-09T14:18:28.000000Z,2021-02-09T14:18:28.000000Z,2021-02-09T14:18:34.000000Z,2021-02-09T14:18:34.000000Z,2021-02-09T14:18:29.000000Z,5,2021-02-08T14:18:28.000000Z,2,FINISHED,1,6022998599409b11fcf89c53,
602231350a7214d8e900009f,,,2021-02-09T06:52:37.105000Z,2021-02-09T06:52:37.105000Z,,2021-02-09T06:52:37.105000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602299ad0a7214d8e90000d7,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-09T14:18:21.000000Z,2021-02-09T14:18:21.000000Z,2021-02-09T14:18:22.000000Z,2021-02-09T14:18:22.000000Z,2021-02-09T14:18:22.000000Z,600,2021-02-08T14:18:21.000000Z,1,FINISHED,1,6022998599409b11fcf89c53,
6022d9f60a720f05a80000e8,,,2021-02-09T18:52:38.122000Z,2021-02-09T18:52:38.122000Z,,2021-02-09T18:52:38.122000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602279db0a720f05a800009b,,,2021-02-09T12:02:35.383000Z,2021-02-09T12:02:35.383000Z,,2021-02-09T12:02:35.383000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022752b0a7214d8e90000be,,,2021-02-09T11:42:35.434000Z,2021-02-09T11:42:35.434000Z,,2021-02-09T11:42:35.434000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602252050a7214d8e90000ae,,,2021-02-09T09:12:37.161000Z,2021-02-09T09:12:37.161000Z,,2021-02-09T09:12:37.161000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021ec5f0a720f05a800005d,,,2021-02-09T01:58:55.836000Z,2021-02-09T01:58:55.836000Z,,2021-02-09T01:58:55.836000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022c2820a720f05a80000dd,,,2021-02-09T17:12:34.173000Z,2021-02-09T17:12:34.173000Z,,2021-02-09T17:12:34.173000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602202540a720f05a800006a,,,2021-02-09T03:32:36.194000Z,2021-02-09T03:32:36.194000Z,,2021-02-09T03:32:36.194000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022b6cb0a7214d8e90000f8,,,2021-02-09T16:22:35.601000Z,2021-02-09T16:22:35.601000Z,,2021-02-09T16:22:35.601000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6022bb780a7214d8e90000fb,,,2021-02-09T16:42:32.812000Z,2021-02-09T16:42:32.812000Z,,2021-02-09T16:42:32.812000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6021d8cf0a7214d8e900005c,,,2021-02-09T00:35:27.890000Z,2021-02-09T00:35:27.890000Z,,2021-02-09T00:35:27.890000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602315b50a720f05a8000104,,,2021-02-09T23:07:33.799000Z,2021-02-09T23:07:33.799000Z,,2021-02-09T23:07:33.799000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602344970a7214d8e900012f,,,2021-02-10T02:27:34.957000Z,2021-02-10T02:27:34.957000Z,,2021-02-10T02:27:34.957000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6023e2c90a7214d8e9000175,,,2021-02-10T13:42:33.600000Z,2021-02-10T13:42:33.600000Z,,2021-02-10T13:42:33.600000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602467370a720f05a80001b7,,,2021-02-10T23:07:34.982000Z,2021-02-10T23:07:34.982000Z,,2021-02-10T23:07:34.982000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6024024b0a7214d8e900018d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-10T15:56:59.000000Z,2021-02-10T15:56:59.000000Z,2021-02-10T15:57:00.000000Z,2021-02-10T15:57:00.000000Z,2021-02-10T15:57:00.000000Z,250,2021-02-05T06:00:00.000000Z,5,FINISHED,25,602401f1c081001222409ad6,Heinz
602367ba0a720f05a800012e,,,2021-02-10T04:57:30.952000Z,2021-02-10T04:57:30.952000Z,,2021-02-10T04:57:30.952000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602438550a720f05a8000192,,,2021-02-10T19:47:32.963000Z,2021-02-10T19:47:32.963000Z,,2021-02-10T19:47:32.963000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602345c20a7214d8e9000130,,,2021-02-10T02:32:34.032000Z,2021-02-10T02:32:34.032000Z,,2021-02-10T02:32:34.032000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60233c5f0a720f05a8000119,,,2021-02-10T01:52:31.891000Z,2021-02-10T01:52:31.891000Z,,2021-02-10T01:52:31.891000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602454340a720f05a80001ae,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-10T21:46:28.000000Z,2021-02-10T21:46:28.000000Z,2021-02-10T21:46:29.000000Z,2021-02-10T21:46:37.000000Z,2021-02-10T21:46:29.000000Z,789.2,2021-02-01T00:00:00.000000Z,2,FINISHED,5.88,60245433efa60112282c1859,Brownberry
6023a2530a720f05a8000144,,,2021-02-10T09:07:31.494000Z,2021-02-10T09:07:31.494000Z,,2021-02-10T09:07:31.494000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60245dd50a720f05a80001b2,,,2021-02-10T22:27:33.522000Z,2021-02-10T22:27:33.522000Z,,2021-02-10T22:27:33.522000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60244d6e0a7214d8e90001c9,,,2021-02-10T21:17:34.415000Z,2021-02-10T21:17:34.415000Z,,2021-02-10T21:17:34.415000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6024024b0a7214d8e900018c,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-10T15:56:59.000000Z,2021-02-10T15:56:59.000000Z,2021-02-10T15:56:59.000000Z,2021-02-10T15:56:59.000000Z,2021-02-10T15:56:59.000000Z,500,2021-02-07T06:00:00.000000Z,5,FINISHED,25,602401f1c081001222409ad6,
602393180a720f05a800013d,,,2021-02-10T08:02:32.871000Z,2021-02-10T08:02:32.871000Z,,2021-02-10T08:02:32.871000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6023bfa00a7214d8e9000168,,,2021-02-10T11:12:32.645000Z,2021-02-10T11:12:32.645000Z,,2021-02-10T11:12:32.645000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602462850a720f05a80001b3,,,2021-02-10T22:47:33.140000Z,2021-02-10T22:47:33.140000Z,,2021-02-10T22:47:33.140000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602429930a720f05a800018b,,,2021-02-10T18:44:35.000000Z,2021-02-10T18:44:35.000000Z,2021-02-10T18:44:36.000000Z,2021-02-10T18:44:36.000000Z,2021-02-10T18:44:36.000000Z,250,2021-02-07T06:00:00.000000Z,5,FINISHED,49.95,6024291f58b989121e6bad5f,Heinz
602380580a7214d8e900014a,,,2021-02-10T06:42:32.679000Z,2021-02-10T06:42:32.679000Z,,2021-02-10T06:42:32.679000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602402750a720f05a800016f,5,All-receipts receipt bonus,2021-02-10T15:57:41.000000Z,2021-02-10T15:57:41.000000Z,2021-02-10T15:57:42.000000Z,2021-02-10T15:57:42.000000Z,2021-02-10T15:57:42.000000Z,5,2021-01-27T00:00:00.000000Z,5,FINISHED,49.95,602401f1c081001222409ad6,
602429640a720f05a8000187,5,All-receipts receipt bonus,2021-02-10T18:43:48.000000Z,2021-02-10T18:43:48.000000Z,2021-02-10T18:43:49.000000Z,2021-02-10T18:43:49.000000Z,2021-02-10T18:43:49.000000Z,5,2021-02-09T18:43:48.000000Z,1,FINISHED,1,54943462e4b07e684157a532,
6023d0080a720f05a8000155,,,2021-02-10T12:22:32.291000Z,2021-02-10T12:22:32.291000Z,,2021-02-10T12:22:32.291000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60243bdb0a720f05a80001a2,,,2021-02-10T20:02:35.866000Z,2021-02-10T20:02:35.866000Z,,2021-02-10T20:02:35.866000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602460300a7214d8e90001d6,,,2021-02-10T22:37:36.896000Z,2021-02-10T22:37:36.896000Z,,2021-02-10T22:37:36.896000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602331d70a720f05a8000113,,,2021-02-10T01:07:34.998000Z,2021-02-10T01:07:34.998000Z,,2021-02-10T01:07:34.998000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60245f020a7214d8e90001d5,,,2021-02-10T22:32:34.356000Z,2021-02-10T22:32:34.356000Z,,2021-02-10T22:32:34.356000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602427ec0a720f05a8000180,,,2021-02-10T18:37:32.121000Z,2021-02-10T18:37:32.121000Z,,2021-02-10T18:37:32.121000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6023ee820a720f05a8000163,,,2021-02-10T14:32:34.736000Z,2021-02-10T14:32:34.736000Z,,2021-02-10T14:32:34.736000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602439950a7214d8e90001c2,5,All-receipts receipt bonus,2021-02-10T19:52:53.000000Z,2021-02-10T19:52:53.000000Z,2021-02-10T19:52:54.000000Z,2021-02-10T19:52:54.000000Z,2021-02-10T19:52:53.000000Z,5,2021-01-28T19:52:53.000000Z,1,FINISHED,1,54943462e4b07e684157a532,Rold Gold
602402600a7214d8e9000195,5,All-receipts receipt bonus,2021-02-10T15:57:20.000000Z,2021-02-10T15:57:20.000000Z,2021-02-10T15:57:21.000000Z,2021-02-10T15:57:21.000000Z,2021-02-10T15:57:21.000000Z,5,2021-02-09T15:57:20.000000Z,4,FINISHED,4.66,602401f1c081001222409ad6,Corn Nuts
6024397f0a720f05a8000199,,,2021-02-10T19:52:31.902000Z,2021-02-10T19:52:31.902000Z,,2021-02-10T19:52:31.902000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60258c2b0a7214d8e900028f,,,2021-02-11T19:57:31.089000Z,2021-02-11T19:57:31.089000Z,,2021-02-11T19:57:31.089000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602483540a7214d8e90001ea,,,2021-02-11T01:07:32.712000Z,2021-02-11T01:07:32.712000Z,,2021-02-11T01:07:32.712000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602561fd0a7214d8e9000273,,,2021-02-11T16:57:33.588000Z,2021-02-11T16:57:33.588000Z,,2021-02-11T16:57:33.588000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602566ae0a7214d8e900027b,,,2021-02-11T17:17:33.994000Z,2021-02-11T17:17:33.994000Z,,2021-02-11T17:17:33.995000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60251e050a720f05a80001fc,,,2021-02-11T12:07:33.327000Z,2021-02-11T12:07:33.327000Z,,2021-02-11T12:07:33.327000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60250b440a720f05a80001f5,,,2021-02-11T10:47:32.039000Z,2021-02-11T10:47:32.039000Z,,2021-02-11T10:47:32.039000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602531f00a7214d8e900023e,,,2021-02-11T13:32:32.795000Z,2021-02-11T13:32:32.795000Z,,2021-02-11T13:32:32.795000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025a8580a720f05a8000270,,,2021-02-11T21:57:44.621000Z,2021-02-11T21:57:44.621000Z,,2021-02-11T21:57:44.621000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602558b60a7214d8e9000266,5,All-receipts receipt bonus,2021-02-11T16:17:58.000000Z,2021-02-11T16:17:58.000000Z,2021-02-11T16:17:58.000000Z,2021-02-11T16:18:03.000000Z,2021-02-11T16:17:58.000000Z,5,2021-02-11T00:00:00.000000Z,5,FINISHED,26,602558b1efa60114d20e5dc7,
6025386a0a7214d8e9000241,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11T14:00:10.000000Z,2021-02-11T14:00:10.000000Z,2021-02-11T14:00:18.000000Z,2021-02-11T14:00:18.000000Z,2021-02-11T14:00:11.000000Z,500,2021-02-10T14:00:10.000000Z,2,FINISHED,1,60253861efa6017a44dc6b50,
602569060a720f05a8000258,,,2021-02-11T17:27:34.884000Z,2021-02-11T17:27:34.884000Z,,2021-02-11T17:27:34.884000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6024b5b70a720f05a80001d6,,,2021-02-11T04:42:31.213000Z,2021-02-11T04:42:31.213000Z,,2021-02-11T04:42:31.213000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602538b30a7214d8e9000248,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-11T14:01:23.000000Z,2021-02-11T14:01:23.000000Z,2021-02-11T14:01:24.000000Z,2021-02-11T14:01:24.000000Z,2021-02-11T14:01:24.000000Z,25,2021-02-04T00:00:00.000000Z,1,FINISHED,10,60253861efa6017a44dc6b50,Tostitos
6024f7570a7214d8e900021f,,,2021-02-11T09:22:31.539000Z,2021-02-11T09:22:31.539000Z,,2021-02-11T09:22:31.539000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602585240a720f05a8000263,,,2021-02-11T19:27:32.038000Z,2021-02-11T19:27:32.038000Z,,2021-02-11T19:27:32.038000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602552c10a7214d8e9000255,,,2021-02-11T15:52:33.439000Z,2021-02-11T15:52:33.439000Z,,2021-02-11T15:52:33.439000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602538740a7214d8e9000246,5,All-receipts receipt bonus,2021-02-11T14:00:20.000000Z,2021-02-11T14:00:20.000000Z,2021-02-11T14:00:22.000000Z,2021-02-11T14:00:23.000000Z,2021-02-11T14:00:22.000000Z,5,2021-02-11T14:00:20.000000Z,1,FINISHED,2.23,60253861efa6017a44dc6b50,Total™
602538920a720f05a8000216,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11T14:00:50.000000Z,2021-02-11T14:00:50.000000Z,2021-02-11T14:00:50.000000Z,2021-02-11T14:00:55.000000Z,2021-02-11T14:00:50.000000Z,3500,2021-02-11T00:00:00.000000Z,5,FINISHED,20,60253891b54593795bf69242,
6024f17d0a720f05a80001ee,,,2021-02-11T08:57:32.987000Z,2021-02-11T08:57:32.987000Z,,2021-02-11T08:57:32.987000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025b2e10a7214d8e90002a3,,,2021-02-11T22:42:41.307000Z,2021-02-11T22:42:41.307000Z,,2021-02-11T22:42:41.307000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025c21e0a7214d8e90002ad,,,2021-02-11T23:47:42.861000Z,2021-02-11T23:47:42.861000Z,,2021-02-11T23:47:42.861000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6024aa030a720f05a80001d0,,,2021-02-11T03:52:35.364000Z,2021-02-11T03:52:35.364000Z,,2021-02-11T03:52:35.364000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602573920a720f05a800025d,,,2021-02-11T18:12:34.469000Z,2021-02-11T18:12:34.469000Z,,2021-02-11T18:12:34.469000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602581a10a720f05a8000262,,,2021-02-11T19:12:33.910000Z,2021-02-11T19:12:33.910000Z,,2021-02-11T19:12:33.910000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025263b0a720f05a80001ff,,,2021-02-11T12:42:35.259000Z,2021-02-11T12:42:35.259000Z,,2021-02-11T12:42:35.259000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602558a90a720f05a8000240,5,All-receipts receipt bonus,2021-02-11T16:17:45.000000Z,2021-02-11T16:17:45.000000Z,2021-02-11T16:17:51.000000Z,2021-02-11T16:17:51.000000Z,2021-02-11T16:17:46.000000Z,5,2021-02-10T16:17:45.000000Z,2,FINISHED,1,60255883efa60114d20e5d4e,
602515cf0a7214d8e9000231,,,2021-02-11T11:32:31.504000Z,2021-02-11T11:32:31.504000Z,,2021-02-11T11:32:31.504000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602538960a720f05a800021b,5,All-receipts receipt bonus,2021-02-11T14:00:53.000000Z,2021-02-11T14:00:53.000000Z,2021-02-11T14:00:54.000000Z,2021-02-11T14:00:59.000000Z,2021-02-11T14:00:54.000000Z,5,2021-02-11T00:00:00.000000Z,2,FINISHED,23,60253891b54593795bf69242,
602558b40a7214d8e9000263,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11T16:17:56.000000Z,2021-02-11T16:17:56.000000Z,2021-02-11T16:17:56.000000Z,2021-02-11T16:18:01.000000Z,2021-02-11T16:17:56.000000Z,150,2021-02-11T00:00:00.000000Z,2,FINISHED,26,602558b1efa60114d20e5dc7,
6025495f0a720f05a8000231,,,2021-02-11T15:12:31.768000Z,2021-02-11T15:12:31.768000Z,,2021-02-11T15:12:31.768000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025fcb40a7214d8e90002c3,,,2021-02-12T03:57:40.742000Z,2021-02-12T03:57:40.742000Z,,2021-02-12T03:57:40.742000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6026ef4b0a7214d8e9000349,,,2021-02-12T21:12:43.241000Z,2021-02-12T21:12:43.241000Z,,2021-02-12T21:12:43.241000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60268cab0a7214d8e9000315,5,All-receipts receipt bonus,2021-02-12T14:11:55.000000Z,2021-02-12T14:11:55.000000Z,2021-02-12T14:11:58.000000Z,2021-02-12T14:12:03.000000Z,2021-02-12T14:11:57.000000Z,5,2021-02-11T14:11:55.000000Z,2,FINISHED,11,54943462e4b07e684157a532,
602686ff0a7214d8e9000301,,,2021-02-12T13:47:43.139000Z,2021-02-12T13:47:43.139000Z,,2021-02-12T13:47:43.139000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602623610a720f05a80002a2,,,2021-02-12T06:42:41.802000Z,2021-02-12T06:42:41.802000Z,,2021-02-12T06:42:41.802000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60267a190a7214d8e90002fa,,,2021-02-12T12:52:41.801000Z,2021-02-12T12:52:41.801000Z,,2021-02-12T12:52:41.801000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6026fc2f0a720f05a8000311,,,2021-02-12T22:07:43.589000Z,2021-02-12T22:07:43.589000Z,,2021-02-12T22:07:43.589000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60267c710a720f05a80002c9,,,2021-02-12T13:02:41.695000Z,2021-02-12T13:02:41.695000Z,,2021-02-12T13:02:41.695000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025cf030a7214d8e90002b2,,,2021-02-12T00:42:43.648000Z,2021-02-12T00:42:43.648000Z,,2021-02-12T00:42:43.648000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6026963b0a7214d8e900031a,,,2021-02-12T14:52:43.419000Z,2021-02-12T14:52:43.419000Z,,2021-02-12T14:52:43.419000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025fde20a720f05a8000294,,,2021-02-12T04:02:42.814000Z,2021-02-12T04:02:42.814000Z,,2021-02-12T04:02:42.814000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6025dabc0a720f05a8000283,,,2021-02-12T01:32:44.228000Z,2021-02-12T01:32:44.228000Z,,2021-02-12T01:32:44.228000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60263d290a7214d8e90002e3,,,2021-02-12T08:32:41.685000Z,2021-02-12T08:32:41.685000Z,,2021-02-12T08:32:41.685000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
602644300a720f05a80002af,,,2021-02-12T09:02:40.812000Z,2021-02-12T09:02:40.812000Z,,2021-02-12T09:02:40.812000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
6026f0780a720f05a800030c,,,2021-02-12T21:17:44.263000Z,2021-02-12T21:17:44.263000Z,,2021-02-12T21:17:44.263000Z,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,
60268caf0a720f05a80002e2,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-12T14:11:59.000000Z,2021-02-12T14:11:59.000000Z,2021-02-12T14:12:00.000000Z,2021-02-12T14:12:05.000000Z,2021-02-12T14:12:00.000000Z,35,2021-02-11T14:11:59.000000Z,1,FINISHED,1,60268c69efa6011bb151075f,SUAVE
